Review	Score
the film's other aim is to show the lost dreams and violence that fills america's wastelands and wounds those living there .the film is quirky , atmospheric , interesting in its character study , and is successful as a black comedy .the film has plenty of action scenes , culminating with a motorcycle chase ; a good twist in the murder mystery story ; and , what it does best is show how lonely people could be and how this is sometimes the driving force behind the false lives they lead .	2
blood simple is highlighted by an absolutely wonderous performance that is both sleazy and diabolical by m .made on a shoestring budget , the film sparkles because its characters are lively and quirky .i saw it on a recently digitally-remastered video version where the director cut off a few minutes of unnecessary dialogue .	2
as a misleading clue , one page of the diary is left on the floor .	2
it turns out that she didn't murder anyone , it was all the theater group's idea of testing out her skills as an actress in this real-life audition to see if she would get the part .it makes for a rousing climax , as karlson is good at doing the revenge thing in a crisp and rugged way .it's an absorbing film that holds your interest as it explores the life of people in the ring .	2
the film was superbly shot in b & w by john alton in a semidocumentary style .it's a solid film noir effort , which was also able to get in some comments on social consciousness between the ethnic montalban and the snobbish bias the elitist edmon ryan portrayed .	2
as is obviously intended , two can play that game is sure to hit big with the african american audience , but it should also be treasured as a great date movie for the moviegoing public at large .the film , written and directed by mark brown , makes a common hollywood mistake of confusing sexuality with true passion .seldom do filmmakers gamble their success on such an unusual style , but the conceit gives the movie a sense of independence , attitude , and a unique , experimental flavor .	2
an exciting film noir robbery escapade set in la , one that set the standard for such films .director richard fleischer shot the film in a taut manner , while the photographs of the dark la locale added grit to the film .	2
walter is discovered by leonard as a murderer , but since collectors are willing to pay big bucks for such detailed realistic work--he doesn't tell the cops .character actor dick miller gives an impressionable performance , as does his romantic interest barboura morris .it's a bloody black comedy that is gruesomely funny and because of its unsophisticated way of probing into the underground art world--it exudes a radiant charm , a true cult film delight from the 1950s made for all eras .	2
black angel is a film noir armed with the following : a brilliant script by roy chanslor that is taken from a cornell woolrich novel , an engaging performance turned in by dan duryea who is in a rare role as someone sympathetic , and it is directed flawlessly with craft-like skills by roy william neill .the low-budget film had a stunning simplicity to it that evoked all kinds of feelings for the players involved in this imaginative story and dramatic tragedy .the film also presented an excellent character study of the dan duryea character , making him into a complicated black angel figure .	2
authenticity " is what makes zubin jump with rosy delight as his sense of artistic merit is realized by his moves to keep the production as a collaboration that is an international effort .also interesting were the shots contrasting the opera setting in the ming dynasty with the routine life in modern beijing and its new hi-risers , and its citizens craving for consumer goods such as cell phones and tv's as they seem to be embarked on building a totalitarian style materialistic society .zubin and miller had a different agenda than either the communist regime or for that matter zhang , and if the gap could be bridged through music that would be of benefit to world peace .	2
a triumph of quirkiness over a hackneyed western story to make it a very appealing film that varies slightly from the genre .there was some controversy surrounding this film as it was probably not good for anyone's career to appear in it , as many in the production were either blacklisted or were subpoenaed to appear before the house of un-american activities committee .it was skillfully made , had style and the expressions of an auteur filmmaker to make it standout from other westerns .	2
he also struts across the stage as a super-star would , dons a multitude of wigs , lovingly shows off gams that are the equal of betty grable's , and captures our attention with his sad and meaningful story .it's one that calls out for tolerance in a spirited way , as it transcends pop culture and touches on the search the young have to find something in this world to believe in .the film was both amateurish and glossy in a professional sense , and whatever it did--worked ; even using many gimmicky filmmaking techniques - including the stunningly gorgeous animated pieces by award-winning artist emily hubley .	2
this impressive debut film is visually very powerful , it has plenty of images to relate to what's burning inside james .this audacious film seems like a nightmare , or a dream that james can't wake up from .the result is a lyrical work that has a numbing affect because of its sparseness and tight images ; it's a film of high quality .	2
both matriarchs give oscar quality performances , in a film that is based on the novel by elizabeth sanxay holding called " the blank wall " and directed by the team who did suture--david siegel & scott mcgehee .it didn't convince me in the older version , nor does it in the newer ; but swinton as the perfect mom is convincing , as we see the determination and pain in her face as it is drawn tight in gaunt looks out at the world that has turned hostile for her .it's a moving but restraint performance and gives the art-house thriller some depth .	2
les biches ( the does ) ( director : claude chabrol ; cast : jean-louis trintignant ( paul thomas ) , jacqueline sassard ( why ) , st ?que ) , dominique zardi ( riais ) , 1968-france ) this is top notch filmmaking by a director who when he is on the mark is as good as anyone in the business .that chabrol has the audacity to weave a story around these three diverse characters , each searching for something inside them that remains a mystery to them , plays well against the unmitigated sexual yearnings and need to experience sex these three have in common .	2
can you imagine that this innovative , creative film , a groundbreaker for its time , managed to virtually end the career of its great and noted director , as the subject's sexual content was too much to take for so many of the self-righteous critics of that time !this is a film about scoptophilia ( voyeurism ) : the morbid urge to gaze , or as it is more commonly called , being a peeping tom .this fascinating film is as intensely good as any thriller done by hitchcock or chabrol .	2
that ahmed goes on to the next village , despite warnings of not to go , is a metaphor for how a childlike curiousity and a refreshing innocense is the essential ingredient needed , if change is ever to come to a society that is stagnant .the narrowness of life and the barren landscape , are excellent props for the director's vibrant themes , shot without professional actors and done in a low key , realistic style .his relentless pursuit is poetically evocative , depicting life in its raw elements .	2
by seeing who this man is , we get to see how he adjusts to his carefully scripted life , the fly-fishing he loves to do for the sport of it , his easy and almost gentile manners , and his very definite american persona , as he is forced out of economic necessity to deal with the japanese businessmen he inherently despises , and we get a picture of a rather complicated individual , who has difficulty in communicating with himself and others , so the closer we get to him , the more we sense that there are a lot of things about him that remain unanswered .this scene could also be deemed as an attack on america's soul , exposing it to questions about truth and character , principles that are put under the microscope , as the story builds to its very tragic outcome .one of the scenes that i found most memorable , was when the camera panned the diner where tom was dining with some co-workers and all we could hear , at first , was the muffled conversations of the patrons , as the camera meticulously panned the diner , until the atmosphere of the place was fully absorbed and we returned to tom and his conversation , which became clearer , as this scene played out a daily experience most americans have had but has rarely been captured so exactly on film .	2
the most memorable scene in the film , is when the children are on an outing in the woods and one of the girls is about to bite into her roll , when a red spot appears on it , looking like jam .spinning an eerie psychological thriller , whose likable characters and the nostalgic village they live in , are painted with a master's elegant brushstrokes .this time i was better able to notice the serene landscape in the background , the magnificent limestone caves , and the casual manner village life went on , giving this film a very natural atmosphere .	2
ian is very intense , almost over the edge , but he makes sense to these victims , and he requires no payment if he loses the case , but will be getting 1/3 of the settlement if he wins .one of the best of the recent lawyer genre films now being made ( it is the best one i have seen ) , and the only reason it is not a masterpiece , in my opinion , is because it was too real , something metaphorical about it was lacking ; i went away from the film intellectually gratified , but did not feel the film opened up the emotional wounds of the locals whereas they would see anything more about the tragedy than the fact that their lives had been changed ; even if , some of the locals now question their motives to retain a lawyer , and that is now questioned in a way that it has never been questioned before .i have no problem with that aspect of the film , that was convincingly conveyed to me ; as was , the lawyer's motives , who comes across to us as not a good or an evil man , he is a man driven and ripped apart by guilt , even to the point of exhibiting bizarre behavior , as he searches to find a meaning for his life that he doesn't quite understand anymore , which is apparently more true than his belief that he is so committed to his work because he is trying to find justice for his clients ; so what we have , what remains for us to ponder , is the fact that nothing is as simple as the accident is ; everyone's life has been changed and nothing is the same anymore .	2
this " take me seriously " three and a half-hour film is surprisingly never dull , and is always diverting and titillating in its sexual characterization of these three rather likable and vulnerable participants in experimental living , that has its ups and downs as far as their compulsive libertine tendencies go .all the quirkiness and nonsensical palaver of childish 1970s rebellion is seen here , along with a strong sense of connecting with others of the similar mind-set , allowing sex to be the liberating experience that it should be for them , if what they are into is to be taken seriously as some kind of revoluntionary statement .it is worth noting , that the director of this seminal work , jean eustache , killed himself at age 42 in 1981 , and that certainly some parts of this film were based on his real-life experiences .	2
melville wanted to make a french version of john huston's noir classic , the asphalt jungle ( 50 ) , as melville imbued in his film his strong beliefs about what a gangster picture should look like , making it original while covering all the subplots of that genre he could manage to fit into a film that runs for 150 minutes .the intense action scenes amidst the changing weather from rain to snow , plus the wooded area and the roadblocks the men must cross to get back to paris , gives the film an air of resolute desperation , that is intriguing to watch , as each camera shot is done by the hands of a master , reaching far into his characters and their surroundings .it has done an outstanding job in uncovering the themes of alienation and desperation , that drive men so hard that it is impossible for them to transcend their criminal nature .	2
the theme of the movie is certainly obnoxious , it is very difficult to feel much of anything for these middle-class drop-outs , as we first encounter them in action in an elegant restaurant and watch them spasse , retardedly eating their food , under the direction of one of them ( susanne ) , who pretends to be their keeper , while one of them , stoffer , grabs on to a lady ( karen ) , sitting alone , and refuses to let go of her .they do another spassing in a rockwood furniture factory , which was more stupid than humorous and belabored any point that was trying to be made about workers in a factory or about middle-class values , it was goofy in a way to watch them operate , as it seemed to be similar to the way that fraternities might find their inane initiation rites uplifting to their older members who already went through the initiation process to join the group , but to outsiders it would seem like they were seeing a bunch of spoiled children .this very unusual personal film , that is very difficult to warm up to , that mocks what is conventionally thought of as right , by doing what is unconscionable and politically incorrect , becomes only too real and too sad to comprehend , as it is presented so as not to give us a way out in our perception of how to deal with the alienation the youngsters feel , as they seem to be left with only their naive hopes and disillusionments ; and possibly , their emotional experiences that they can value .	2
this film moved me a great deal , as i found empathy with his deep feelings about the observations he has made regarding the affects of civilization .ray's choice of traditional music and primitive folk dance numbers , especially when the uncle sees his niece dance with the women members of the santhal tribe , is pulsating to behold and a reminder to us that we shouldn't forget our roots .his light touch and simple human gestures with the camera , poured out a delightfully intellectual array of food for thought , allowing this film to be both visually entertaining and a homage to a great director's creative life , questioning and stirring up his audience to keep knowing more about themselves and the world they live in , as he leaves us with this last eloquent film , one that has his signature firmly on it .	2
the harshness and dreariness of the story is so pervasive , filled with so much pathos and heart wrenching evil , that it takes a great director such as rivette , to bring life and breath to the soul of the film , to keep out any superfluous material to this already startling story .rivette has made a memorable film , a grand and mesmorizing film , one that towers over other such benign hollywood films relating to this subject matter .her tragic plight is a powerful story , told with perfection of style and purpose , a story that is hard to put out of your mind .	2
as for me , i could have seen this film as many as twenty times already , starting when i was 12-years-old and first saw it on a tv program called " the million dollar movie , " and i still get a kick out of it and see something delightfully new in it with each viewing .the gifted director james whale knew what to do with this story , as his serious sounding but humorous caveat throughout the film is : there are certain things on earth man must not meddle in .kemp is scared out-of-his wits , and the scene is filled with pathos , melodrama , and ironical wit , as griffin dresses in his unwilling guest's robe and pajama's and usual bandage disguise , and explains to him that his invisibilty is not perfect , after eating his food it could be seen for an hour afterwards , until it is fully digested , that in the cold air you could see his breath , in the rain he would look like a bubble , that he has trouble walking down stairs as an invisible man , because he hasn't quite gotten used to the fact that he is invisible and therefore is very cautious of the downward steps he takes .	2
the camera work is stupendous , capturing in total the dreamlike quality of the film .we witness a wedding in the snow , a giant hand of creation being lifted out of the sea by a crane , and the innocent kids gazing out at a world of adults that is incomprehensible to them .the mood is so harsh , even biblical in scope , that when it asks the question in its voice-over , " if i were to shout , who would hear me ? "	2
tremendous emotional energy is brought to the screen by an excellent story and exceptionally fine performances .in any case , it is better this way than the usual sentimental hollywood rags to riches treatment of such a story .this film is more in the spirit of reading someone like dickens , with strong oedipal emotions added to the bleakness of the story , as it is adapted from a novel by ferdinand bordewijk .	2
this is a come to your own conclusion movie , that might be a big let down if you were expecting to see the fable that is presented here come to a necessary resolution , but it is a film that gets better as you step away from it and realize how much intellectual weight there actually was in the telling of its austere story .but he cannot do it for the reason that the moslem religion does not permit suicide , and badii's cogent argument , that sometimes by staying alive you do more harm to others than by dying , just falls on deaf ears .bagheri ( baghieri ) is a turk , who talks incessantly , giving the film its lyrical voice it badly needed to counterpoint the tremendously impressive visual scope the film has so far counted on to give it its artistic touch , with its long shots of the barren mountain terrain the soldiers train on and where the workers spend their life on , and its close-ups on badii in his vehicle .	2
losing , because silence means you can't voice what is in your heart and mind , and by remaining silent it can be interpreted as a tacit acceptance of defeat and an unwillingness to call out for what is right and wrong .melville's film is stimulating and perplexing , yet it is simple in tone and in human spirit .it gave me chills to watch how natural it all seemed ; firstly , because the protaganists were so real and the situation was so menacing ; and , secondly , everything happens in such a matter of fact way , enhanced by being shot in the harsh and convincing tones of black-and-white , giving the film a certain disquiet with the sea in the background that is unsettling to behold .	2
, constantly hearing its pulsating city rhythms , experiencing its dark fears , and you are always aware of the noise and many distractions there are , especially when you need space to think .what makes this vampire type of film different than the others , is that it is very personal , more about the psychological state of a guy who doesn't seem to be a psychotic , but is very confused about the new direction his life is taking him .fessender has fully thought out the details of how a person can break down in front of us and not have any recourse in putting a stop to it , making the story as plausible and far-reaching as possible .	2
nigel hawthorne was simply brilliant in this role , conveying an urbane wit and a strong backbone for taking on the fight for a cause he believes in with all his heart .you might have to wait a long time before you find a film with both a family and a lawyer portrayed in such a genuine and likable mold .it was delightfully startling to watch the nuances every character performed , as they held their emotions in check by their keen intellect .	2
it is the kind of work that pre-dated the great jean-pierre melville's classic bob the gambler .and the director was just as interested in doing those scenes , as he was in filming the action ones .it has a hypnotic rhythm about it that takes you right into the gangster atmosphere it presents on screen ; there is not one wasted shot .	2
this is a visually appealing hong kong ghost story film , that is highly stylized , told from the perspective of a courtesan , anita mui ( fleur ) .the film is evocative ; its strength lying mostly in its poetical presentation , as it masterfully weaves a visual work of great scope and intelligence .even its ironical ending , is handled with great dignity and care ; and , even if , you are not convinced by the logic of this super-natural tale , the beauty of its characterization is enough to make up for any shortcomings you might have thought this film had , such as the improbability of such vivid ghosts being so openly seen by everyone .	2
his menacing sneers are unforgetable , adding spice to a feature that makes grand use of every shot taken , and for its very limited budget of $75 , 000 , equals in style and eloquence the highest budgeted films of that era .kubrick has created a sinister noir film , employing dark angle shots and a hand held camera , which is used effectively in the street scenes where he probably didn't have official permission to be filming .it is one of my favorite noir films ; it had something about it that i enjoyed that goes beyond its taut story and authencity , it reminded me so much of how the 1950s were a time of alienation and failed dreams for youngsters who were trying to capitalize on the boom times after ww11 .	2
there was no background music to take your mind off where you were , and by going through in precise real-time movements the daily prison grind , the constant personal searches and searches of the food parcels the men received , with the guard slicing up the rice puddings looking for files and such , the viewer gets the feeling what prison life is like for the men .they have accepted claude as one of them , as there was no reason not to , and feel that he has done his part so far in helping them dig a tunnel and has even shared with them the food parcels he has received .what he has created in this thriller is a marvel in simplicity and understated relationships , showing how uncertain it could be to trust an outsider with your life .	2
the romantic maudlin gypsy music that opens the film , is followed by the oppressive factory sounds- a source of confinement and class differences .nevertheless , this is a powerful and well made film , and the performance of katalin berek , in a role where she defies social conventions but who must be someone that the audience can empathize with , is handled with a quiet dignity and aplomb .the entire ensemble cast is well suited to bring off this drama in a successful way , making one wonder , that even when the bureaucrats are seen as benevolent and people are finally sympathetic to a young girl's plight , life is still difficult .	2
life in this remote country village , called varkut , is oppressive , with nothing to do but work hard and eat a lot and watch bland tv programs .there is a coldness and distance about her , that speaks ill of hungarian society and its lack of warmth .its heartfelt dramatics and sparse dialogue , help make it a film of great quality and integrity .	2
in a place like manhattan where it is easy to get lost in its few million people , it is non-conformists' characters like speed that make things interesting and worthwhile .that central park was designed by the transcendentalist fredrick law olmstead , whose vision for the park was not to play baseball or jog or roller blade or a place in which to work up a sweat but to focus on nature in a peaceful meditation .i loved this ecclectic tour ; it is shot in a clear video which is blown-up to 35mm , and looks magnificent in b & w , giving the film the proper atmospheric expression for its tour ; the documentary works so well because speed's for real , as is his flowery monologue and his genuine nyc nasal accent .	2
; cast : jean-claude brialy ( paul ) , gerard blain ( charles ) , juliette mayniel ( florence ) , claude-cerval ( clovis ) , 1959-fr . )chabrol has carefully painted a picture , indicating that there is no help in sight for those who need it , whether from the pillars of society or from the rebels .it is chabrol's rather cynical , but fair look at how parisian society operates and how young people suffer from the pangs of youth , sometimes even in a deadly manner .	2
strange , bizarre , confusing , and psychedelic , all are apt descriptions for this easy to follow story but most difficult film to keep track of .that is mainly due to the elliptical editing , fast cuts , forward and backward flashbacks , and a montage of images with all kinds of implications behind them .the freshness and energy and montages of the film are unique , as it was able to mix the world of art with violence , something that seems to be a natural fit , as shown in these kaleidoscope images .	2
the film turned out to be visually satisfying to audiences , though not pleasing all the critics .through all kinds of sexual debasements and perversities that are shown in this poorly received film , pasolini attempted to make his point about current italian society being like fascism .pasolini , the decadent anti-fascist , pro-communist , homosexual artist is a key figure in trying to come to grips with modern italy and its many passions , this documentary provides some useful fodder about him , whether you are a novice to him or have followed his career fully .	2
what is noteworthy about the telling of the story , is how earnest and real their situation is , and how magnificently graceful the actors are , slowly revealing the sore points and tender sides of their troubled souls .but it did try to get too clever with the plot allowing every angle of the character's problems to fit too nicely together-- there was too much of a parallel symbolism of the castaways relating to their three lives that was too neat for its own good .the film didn't always work , as melodramatics seemed to take away from the tremendous drive the story had on its own merits as a straight romantic tale .	2
this emotionally moving film will look into that and will also examine the heart aches of two working class girls , doing it in a way only the french can do it justice .isa is someone we think we know but really don't , as she is prone to be friendly and willing to make relationships , opening her dark saucer eyes wide and offering an engaging smile full of her milky white teeth to go along with her warm personality and trim look of close-cropped black hair ; but , we are , also , distracted by a mysterious scar she has on her right eyebrow , which is never explained .it is a film that not only depicted the shattering of a friendship and a realistic look at life for the working class , but it probed into the deep seated loneliness found within each of the girls , looking at it in a poetic way .	2
this unique film , in the style of the maysles brother's the salesmen , packs a wallop and a sales pitch that goes beyond the ordinary pseudo-documentary and improvisational work .the theme of the film is really geared for the 1960s in psychology , in the music played and in the dress and style of the salesmen .these very repulsive reactionary types are so-well caught on camera , as they go from reading the script to ad libbing without missing a beat , in fact the unrehearsed scenes have a special flair about them that is macabre .	2
this film was shot with a small video camera ( a sony pc7 ) that fits in the palm of your hand , then it is transferred to the prescribed dogma 35-millimeter format .the result of the film was exhilerating , dogma or not , it is a work that is scathing , penetrating layers of deceit and festering wounds that cannot be healed .vinterberg declares how the impact of helge's revelation affected everyone in the immediate family , and how that acted as a cleansing for the tribe , something that was essential for their psyches .	2
the visionary dream is evocative of the music he created for the 1st movement of the third sympathy , as it is heard and interpreted by russell in a way that is highly complimentary to a composer whom he obviously admires , flawed personality , not withstanding .always insecure and troubled , never happy , always irritable and petulant , a most unpleasant person , and a sexist ; but , a musical genius , is the impression of mahler that russell convincingly leaves us with .which result for russell , a director who has proven himself to be a music lover , who knows how to be flamboyant and controversial , into making a film that was very impressive .	2
that both men achieved excellent success in their films by portraying the human condition through the eyes of normal lifestyles is , indeed , a curious oddity .and that is demy's point , that coincidences , luck , and good timing seem to matter even more than love .american audiences rarely get a chance to see his great body of films , and that is surely their loss .	2
the conflict inside him revolves around the tremendous high he gets over saving a life- there is no better feeling , he tells us in a voiceover , his usual way of conveying to the viewer what he is thinking- and the low point is from all the depravity and hopelessness and horror he sees all around him everyday .the nicolas cage performance caught the nuances of his character in a bewitching manner , as in his crazed ems role , he catches the futility and desperation he feels gnawing at him from inside and displays an engaging chemistry with the three drivers and with patricia arquette .the ambulance drivers more or less drove home the philosophical points of the film , as they acted out the insanity of the situation they were in and complemented his mood swings of being beaten down or hyper , with the sheer madness of their gall and sometimes perversive attitude toward the job .	2
, a film with lots of sight-gags , made as a social comedy turning darker as the story got a bit more involved with the patriarch of the family , mr .there is a comic sandal fight among the boys , which brings out the film's visual humor from the way the framing of the shots magnifies the synchronized reactions of the two fighters .and like many parents in america , he only wishes his children have a better life than he does , which draws him closer to the audience and presents him in a more sympathetic light .	2
he leaves for work at the sound of the eerie throbbing of the jungle drums , which is only announcing that the sugar syrup is ready to be poured .the obscure motives of the mother and the nurse , and to who was at fault in paul's marriage , and what role wesley plays in all this , is never cleared up completely by the film but that only makes the story more intriguing .the power of the script , is in the telling of a tale about local superstition built around the moral dilemma of what is the christian concept of right and wrong , and by creating an unforgettable and haunting atmosphere that blows away the less than sterling acting by the male leads and the unlikeliehood of the story being totally believable .	2
special weightless effects were obtained by camera trickery to show the little girl flying up to the ceiling and the poet moving painfully along the corridor wall .once cocteau discovered that he could turn shooting disasters into excellent footage , he was off on a career of making films that carried his trait of creating trick shots : the miraculous mirror and mercury scene in orphee , the live arms holding the candelabra from the walls of la belle et la bete , and the accelerated time sequences of flowers opening in le testament d'orphee are only a few examples of the trick shots he used in his later films .the life-line of the movie is its imagery , which can be interpreted many different ways , emphasizing cocteau's view that art disclaimed the world of ordinary appearances and projected vision to be a symbolic representation that must be continually changing , because if it doesn't it will be dead like classicism is and it will cease to exist .	2
first-time film director and former music video director spike jonze has come up with a tantalizing feast for the self to nosh on , cooked by charles kaufman's original screenplay , that offers up some very intangible delicacies on its plate , such as a psychological , personal and sexual identity study , allowing the eater to suspend belief about what is being digested and be allowed to tastefully enter into the mind of another being .but even as it was petering out , it still managed to have enough brilliant glimpses at celebrity and how some crave that sort of identity , to make it both hilarious and somewhat intellectually appealing , and leave off with an ending that is unnerving .what makes this insane premise work out so surprisingly well , is that the actors get the joke and run with it , even flushing out seemingly irrelevant things about one's inner being along the way that are fun to scrutinize .	2
this seemingly simple murder plot , of a crazed medieval-type of svengali , who orders his somnambulist to do his killings , is much more complex than that , and it is one of the reasons that this film has meant so much to so many different people at different time periods .by its odd style , accented mannerisms , all the actors wearing grotesque makeup , and exhibiting a stagy acting method , it becomes a very unsettling film .caligari , however limited in scope , is still a powerhouse of a horror film , a significant breakthrough in style and in expression : a poetical vision .	2
la promesse has the harsh reality to it that a documentary might have , and considering that the sibling film directors are acclaimed documentary directors for over two decades , it is easy to see that even though this story is fictionalized it , neverthess , is filmed in the manner of the very real experiences that the filmmakers have noted going on in modern europe .there is room for us to see in him what makes him act the way he does , that he is not that far removed from the consciousness' of the ordinary man in the street , except for his utter lack of decorum and any sort of social conscience .it casts a dark shadow over a civilized country's technological prowess in the world , and questions its humanity and moral perspectives .	2
the often filmed story of joan of arc , but a story that is seldom successfully filmed , is attempted again by jacques rivette ( up/down/fragile ( 95 ) /la belle noiseuse ( 91 ) /la religieuse ( 65 ) /celine et julie vont en bateau ( 74 ) ) , and the results for this epic study of joan are more than pleasing but less than scintillating .in this film , it is the king's coldness and the church's intrigue that strikes us , while joan and the soldiers she fights with , are given a warm treatment , as if they were the heroes in a hollywood war movie .but this film seems to be the most accurate version of all the joan films , thus far , as rivette followed the trial transcripts and whatever history of her battles were recorded by eyewitnesses , but it failed to move me in an intimate way as much as the dreyer version did , which made more of a personal statement and an artistic response to those in power who try to stifle the voice of an individual's expression , while rivette uses the visual epic scope of history to make his point , that the call for freedom is not necessarily separate from politics .	2
the combination of lyrical , odd scenes of naturalism and the melodrama of a crime-fiction story , as the film is full of disappearances and disguises , sudden deaths and uncanny resurrections , hidden trapdoors and secret tunnels , bus chases and rooftop escapes- which gave the film its power , its sense of dread ( perfectly matching the public's mood at the time of world war1 ) .and it was that , coupled with their almost anarchistic view of society ( the vampires steal only from the rich ) , and their often contemptuous disregard of logic ( the result of tight shooting schedules ) , that made the films so popular .les vampires is one of france's great classic contributions to the world of cinema ; and fortunately , this once lost film has now been restored and is available on video .	2
what results is an hallucinatory fable : that is funny , scary , idiosyncratic , original , lesbian-centered , derivative of cartoons and musicals , and truly indescribable .it is a film that should be seen more than once , since it requires proper mood and spirit to enter its delightful summertime montmartre locale and the visions of its meditations , and it takes some getting used to , since this is a different type of cinema from the usual american fare .this is a special movie that some might detest or feel put upon on first viewing it , but is for others an exhilarating work , an outstanding example of a non-commercial film , allowed to take on the personalities of the stars without worry about it being a formula story or needing a glib ending .	2
'he is one of the world's greatest actors ( he was tevye in fiddler on the roof ) but he is not as recognizable a name as he should be .this comedy/romance that turns dramatic , should give you a good idea of how great an actor he is .though he is not a religious man , he respects the traditions , as the film makes many biblical allusions in telling its story .	2
those two great legends in the horror field went on from here to make a total of seven films together , but none as co-stars with equal parts , or in a feature that was as good as this one was .in most of their films together , lugosi , who was the poorer actor of the two because of his limited english , was always cast in the lesser role .the crowley characterization was by boris karloff , who played the role of hjalmar poelzig .	2
the explosions take place in slow-motion and pink floyd's " careful with that axe , eugene " plays as the products of commercialization go floating by .she promptly takes off , as antonioni is sending a message that if you think you can escape from the world and your responsibilities by retreating from it , you are mistaken , you only make matters worst .the film originally garnered bad reviews in general and ended up being a commercial failure , subjecting the director to some unfairly harsh criticism .	2
as film noir , this hard-boiled story is much superior to the more popular and more critically acclaimed " bonnie and clyde , " which covered the same territory story-wise : amour fou- the running away together by lovers .this fast-action film , with its typically notorious femme fatale depicted , is subversive to the nth degree .whatever weakness the story had as it waivered between art and entertainment , and even if it was acted by not the most accomplished of actors , yet there was a raw innocence about it creating a special kind of appeal to those who could feel its lively pulse beating to their resentment of the establishment .	2
it also could be thought of as a political allegory , a critical reaction to the witchhunt of mccarthyism taking place at the time , of the senator's self-righteous attacks on those he didn't like and for going after others for reasons of guilt by association .the film opens in stunningly beautiful trucolor , as johnny guitar is crossing the mountainous terrain and the mesas , and the pastel colors of that scenery comes across as particularly striking .no western has ever had female leads with twisted personalities such as in this one and a psychopathic drifter as its sort of reluctant hero .	2
a precious and unnerving thriller , one that never fails to offer some kind of hitchcockian surprise , as the film is unpredictable throughout .this somber thriller is a beauty , projecting a maddening character study , and infiltrating a secretive and cold world , where the protagonist , a private wire-tapper , has lost his sense of direction , knowing that one's privacy can so easily be exposed by expert technicians like himself and be used for any purpose .the acting was magnificent on all parts , the story was grippingly told , and its denouement , is the equal of the best thrillers ever made .	2
" laura " is an elegant but campy b&w " who-dun-what , " noted for its witty dialogue and exquisite romantic atmosphere among the upper-class society types being confronted by a detective from the proletarian-class .it is a good thing otto won his argument , because his choices all did great jobs , and webb , lashell , and preminger all received oscar nominations , with only the cinematographer winning .the film brought out the following observable things about the suspects : ann seems more masculine than feminine , shelby appears to have stereotypical " gay " tendencies , while waldo is a flaming bitch ; as they all exhibit , in the very least , a certain amount of sexual ambiguity .	2
but the fireworks between the lovers is only beginning , as both feel betrayed and unsure of what to do .the magic in the film is in the chemical reaction between garfield and lana , their performances are sizzling .the reason the film is so provocative , is that it hits below the belt , where the lovers were most vulnerable .	2
his films are noted for not being linear narratives and for examining people who are in a state of moral decay .this all indications point to these arguments taking place over a long period of time .all these characters are emotionally distraught , suffering from jangled nerves and loneliness .	2
the drunken mccabe succeeds by luck : by being at the right spot , at the right time , and not by any skills he might possess .altman's film is strikingly lyrical and perfect in mood ; it is a dreamlike film that is hauntingly memorable , that is magical in scope and sadly touches mccabe's yearnings to find love and a place to put down roots .miller's wishful dreams are seen as either foolish romantic notions or drug induced inspirations , ones that never had a chance of coming true .	2
the power in the film is from the sheer force of the clash of ideas and the expressions coming forth from the nonprofessional actors .they drew most of their sense of history from the 1940s by watching newsreels , but in the film they only used voice-overs from professionals who donated their services and used montages and close-ups to get the 1944 look they wanted .you can say whatever you want about their methods , but when you look at the results you feel the intensity and madness of the drama , it has a curious starkness about it that is very compelling .	2
there is no question , this low budget project , the bfi put up seventeen thousand pounds , achieved the maximum in having an authentic look , even showing the rare breeds of animals , of the time .but to others , perhaps the more restless in society , not afraid of ideas , there is a freshness in this work that you can't easily shrug off by pointing to the filmmaker's refusal to be more melodramatic .their story is not something you can easily forget in the black-and- white framed shots , taken by a hand-held camera , and in their uncompromising idealism squaring off against self-righteous forces that wanted to crush them , afraid of their new visions for mankind .	2
charlton heston as will penny , gives , arguably , his best performance ever , in this magnificent western on an aging cowboy , a loner , an illiterate , faced with the prospects of a dim future .written and directed by tom gries , who achieved critical but not commercial success with this demanding psychological character study on the hardships of a cowboy's lonely life , one of the most underrated westerns ever made .the script captures the nuances and local flavor of the cowboy on the trail in an authentic and moving manner .	2
tietou tries to make sense out of what happens to his ordinary family , but he just can't seem to fully comprehend why so much misfortune occurred . "it clearly showed the horrors of the human drama inflicted on its subjects , the tremendous portrayal of motherhood by lu liping , and the oppression emanating from the chinese dictatorship .this lyrical film offers an eye-opening experience about recent events there , and probably the only people it can't penetrate , are the maoist international movement , a group that is in self-denial about how tyrannical china is .	2
it also has an opulent cinematography by dick pope , the eye-pleasing stagework of gary yershon , the just right costumes by lindy hemming and the impeccable performances by all concerned , with special kudos to jim broadbent as the constantly sulking and cranky librettist william schwenk gilbert .the beauty of the film , making it so much more than the typical musical , is that the director caught the environment of victorian society , allowing it to add a socio-historical perspective to the backstage dramatics of the theater people and to the travails of the g & s partnership .this historical perspective was depicted , by flashing the newspaper headline of the death of general gordon and his men in the khartoum massacre on the screen and then the film zeroes in on some actors stuffing themselves on oysters , basking in the bourgeois society the empire has made possible for them and so many others in england .	2
